Date,District,PD_A,PD_P,PD_Y,MZ_A,MZ_P,MZ_Y,WH_A,WH_P,WH_Y,ML_A,ML_P,ML_Y,BW_A,BW_P,BW_Y,BL_A,BL_P,BL_Y
1981-82,Bajura,1810.0,3200.0,1.77,780.0,1250.0,1.6,2000.0,2000.0,1.0,700.0,630.0,0.9,0.0,0.0,0.0,800.0,680.0,0.85
1981-82,Banke,33440.0,56850.0,1.7,3850.0,5770.0,1.5,9170.0,11920.0,1.3,920.0,920.0,1.0,0.0,0.0,0.0,100.0,90.0,0.9
1981-82,Bara,52200.0,140940.0,2.7,3500.0,7000.0,2.0,22330.0,37070.0,1.66,210.0,200.0,0.95,0.0,0.0,0.0,190.0,190.0,1.0
1981-82,Bardiya,27330.0,60130.0,2.2,7820.0,12510.0,1.6,8270.0,10750.0,1.3,510.0,510.0,1.0,0.0,0.0,0.0,40.0,40.0,1.0
1981-82,Bhaktapur,5220.0,28700.0,5.5,2430.0,4860.0,2.0,5110.0,15330.0,3.0,130.0,160.0,1.23,0.0,0.0,0.0,20.0,20.0,1.0
1981-82,Bhojpur,6100.0,14640.0,2.4,11040.0,16560.0,1.5,1500.0,1650.0,1.1,2010.0,2010.0,1.0,0.0,0.0,0.0,60.0,50.0,0.83
1981-82,Chitwan,24930.0,62000.0,2.49,23600.0,42250.0,1.79,9290.0,10310.0,1.11,660.0,660.0,1.0,0.0,0.0,0.0,90.0,70.0,0.78
1981-82,Dadeldhura,2000.0,3450.0,1.72,2480.0,3540.0,1.43,4460.0,6380.0,1.43,3000.0,3300.0,1.1,0.0,0.0,0.0,600.0,540.0,0.9
1981-82,Dailekh,4070.0,7530.0,1.85,5200.0,8320.0,1.6,1500.0,1500.0,1.0,2200.0,2200.0,1.0,0.0,0.0,0.0,700.0,560.0,0.8
1981-82,Dang,28340.0,56680.0,2.0,20470.0,34390.0,1.68,14990.0,25480.0,1.7,450.0,360.0,0.8,0.0,0.0,0.0,450.0,400.0,0.89
1981-82,Darchula,1840.0,2300.0,1.25,2570.0,4110.0,1.6,2500.0,2250.0,0.9,700.0,630.0,0.9,0.0,0.0,0.0,1600.0,1280.0,0.8
1981-82,Dhading,10060.0,20820.0,2.07,7350.0,11760.0,1.6,1100.0,1320.0,1.2,2000.0,2000.0,1.0,0.0,0.0,0.0,250.0,200.0,0.8
1981-82,Dhankuta,7750.0,19370.0,2.5,19230.0,26910.0,1.4,2380.0,3000.0,1.26,4220.0,3800.0,0.9,0.0,0.0,0.0,30.0,30.0,1.0
1981-82,Dhanusa,57680.0,98060.0,1.7,3180.0,5100.0,1.6,15320.0,17620.0,1.15,2730.0,2590.0,0.95,0.0,0.0,0.0,870.0,610.0,0.7
1981-82,Dolakha,2020.0,3840.0,1.9,4200.0,6300.0,1.5,1070.0,1170.0,1.09,920.0,740.0,0.8,0.0,0.0,0.0,90.0,70.0,0.78
1981-82,Dolpa,140.0,390.0,2.79,1140.0,1710.0,1.5,250.0,300.0,1.2,620.0,580.0,0.94,0.0,0.0,0.0,480.0,430.0,0.9
1981-82,Doti,6910.0,13150.0,1.9,4200.0,6720.0,1.6,7000.0,9800.0,1.4,1270.0,1400.0,1.1,0.0,0.0,0.0,400.0,360.0,0.9
1981-82,Gorkha,4750.0,8790.0,1.85,6500.0,9750.0,1.5,2530.0,2530.0,1.0,2690.0,2420.0,0.9,0.0,0.0,0.0,240.0,220.0,0.92
1981-82,Gulmi,3150.0,6360.0,2.02,9000.0,13500.0,1.5,1700.0,1870.0,1.1,2000.0,2000.0,1.0,0.0,0.0,0.0,440.0,400.0,0.91
1981-82,Humla,170.0,240.0,1.41,600.0,660.0,1.1,240.0,240.0,1.0,1000.0,1000.0,1.0,0.0,0.0,0.0,150.0,120.0,0.8
1981-82,Ilam,13170.0,30290.0,2.3,8900.0,16000.0,1.8,1900.0,2660.0,1.4,2000.0,1600.0,0.8,0.0,0.0,0.0,10.0,10.0,1.0
1981-82,Jajarkot,2930.0,5740.0,1.96,4000.0,4800.0,1.2,2550.0,2550.0,1.0,2000.0,2200.0,1.1,0.0,0.0,0.0,800.0,640.0,0.8
1981-82,Jhapa,91380.0,137070.0,1.5,4550.0,6820.0,1.5,5000.0,6000.0,1.2,950.0,1140.0,1.2,0.0,0.0,0.0,50.0,40.0,0.8
1981-82,Jumla,1340.0,3480.0,2.6,1050.0,1360.0,1.3,990.0,990.0,1.0,1120.0,1120.0,1.0,0.0,0.0,0.0,1100.0,990.0,0.9
1981-82,Kailali,40770.0,73790.0,1.81,10230.0,14320.0,1.4,14360.0,18670.0,1.3,1390.0,1530.0,1.1,0.0,0.0,0.0,30.0,30.0,1.0
1981-82,Kalikot,210.0,430.0,2.05,920.0,1010.0,1.1,1000.0,950.0,0.95,510.0,510.0,1.0,0.0,0.0,0.0,680.0,610.0,0.9
1981-82,Kanchanpur,25000.0,55000.0,2.2,4950.0,6440.0,1.3,7500.0,8850.0,1.18,560.0,640.0,1.14,0.0,0.0,0.0,160.0,200.0,1.25
1981-82,Kapilbastu,78470.0,141250.0,1.8,4200.0,6720.0,1.6,19010.0,26610.0,1.4,490.0,440.0,0.9,0.0,0.0,0.0,200.0,160.0,0.8
1981-82,Kaski,19890.0,41920.0,2.11,9100.0,9900.0,1.09,3700.0,4260.0,1.15,6400.0,7680.0,1.2,0.0,0.0,0.0,100.0,100.0,1.0
1981-82,Kathmandu,11060.0,52530.0,4.75,9740.0,19480.0,2.0,9500.0,18720.0,1.97,1400.0,1540.0,1.1,0.0,0.0,0.0,40.0,40.0,1.0
1981-82,Kavre,9600.0,18050.0,1.88,22310.0,35700.0,1.6,6500.0,9100.0,1.4,2100.0,2310.0,1.1,0.0,0.0,0.0,50.0,40.0,0.8
1981-82,Khotang,1540.0,2380.0,1.55,5850.0,7020.0,1.2,350.0,440.0,1.26,1100.0,1200.0,1.09,0.0,0.0,0.0,150.0,130.0,0.87
1981-82,Lalitpur,4860.0,18950.0,3.9,4000.0,7200.0,1.8,6000.0,7800.0,1.3,1300.0,1300.0,1.0,0.0,0.0,0.0,30.0,30.0,1.0
1981-82,Lamjung,6000.0,10590.0,1.76,8000.0,12000.0,1.5,3000.0,2760.0,0.92,3000.0,2700.0,0.9,0.0,0.0,0.0,200.0,200.0,1.0
1981-82,Mahottari,63010.0,126020.0,2.0,4700.0,7570.0,1.61,14230.0,13080.0,0.92,1450.0,1380.0,0.95,0.0,0.0,0.0,790.0,550.0,0.7
1981-82,Makwanpur,7910.0,19770.0,2.5,15000.0,30000.0,2.0,4070.0,5290.0,1.3,3280.0,2620.0,0.8,0.0,0.0,0.0,180.0,160.0,0.89
1981-82,Manang,0.0,0.0,0.0,120.0,190.0,1.58,530.0,740.0,1.4,560.0,550.0,0.98,0.0,0.0,0.0,600.0,600.0,1.0
1981-82,Morang,80470.0,152890.0,1.9,9040.0,14460.0,1.6,10200.0,18770.0,1.84,750.0,530.0,0.71,0.0,0.0,0.0,100.0,80.0,0.8
1981-82,Mugu,290.0,560.0,1.93,700.0,1080.0,1.54,400.0,400.0,1.0,600.0,560.0,0.93,0.0,0.0,0.0,890.0,800.0,0.9
1981-82,Mustang,10.0,20.0,2.0,780.0,1250.0,1.6,460.0,550.0,1.2,540.0,540.0,1.0,0.0,0.0,0.0,900.0,900.0,1.0
1981-82,Myagdi,1920.0,3780.0,1.97,5010.0,8020.0,1.6,1400.0,1400.0,1.0,780.0,710.0,0.91,0.0,0.0,0.0,230.0,210.0,0.91
1981-82,Nawalparasi,33230.0,62470.0,1.88,9400.0,15040.0,1.6,12410.0,16260.0,1.31,1350.0,1210.0,0.9,0.0,0.0,0.0,110.0,90.0,0.82
1981-82,Nuwakot,9930.0,24630.0,2.48,8000.0,12800.0,1.6,4000.0,6520.0,1.63,1790.0,1790.0,1.0,0.0,0.0,0.0,90.0,70.0,0.78
1981-82,Okhaldhunga,2430.0,4250.0,1.75,8100.0,12150.0,1.5,980.0,1080.0,1.1,2250.0,2480.0,1.1,0.0,0.0,0.0,80.0,70.0,0.88
1981-82,Palpa,7500.0,15750.0,2.1,4730.0,7450.0,1.58,5250.0,5670.0,1.08,1950.0,1850.0,0.95,0.0,0.0,0.0,50.0,40.0,0.8
1981-82,Panchthar,3550.0,5680.0,1.6,8080.0,13740.0,1.7,900.0,1130.0,1.26,3610.0,3250.0,0.9,0.0,0.0,0.0,50.0,40.0,0.8
1981-82,Parbat,1850.0,3560.0,1.92,3750.0,5920.0,1.58,1700.0,1790.0,1.05,3000.0,2700.0,0.9,0.0,0.0,0.0,300.0,210.0,0.7
1981-82,Parsa,44000.0,132000.0,3.0,1130.0,2160.0,1.91,14460.0,28490.0,1.97,310.0,300.0,0.97,0.0,0.0,0.0,340.0,310.0,0.91
1981-82,Pyuthan,3180.0,7000.0,2.2,8050.0,12080.0,1.5,4000.0,4800.0,1.2,1210.0,1450.0,1.2,0.0,0.0,0.0,150.0,130.0,0.87
1981-82,Ramechhap,4470.0,7550.0,1.69,11000.0,16500.0,1.5,1850.0,1850.0,1.0,2500.0,1710.0,0.68,0.0,0.0,0.0,90.0,70.0,0.78
1981-82,Rasuwa,160.0,320.0,2.0,700.0,840.0,1.2,610.0,670.0,1.1,470.0,420.0,0.89,0.0,0.0,0.0,400.0,320.0,0.8
1981-82,Rautahat,60570.0,109030.0,1.8,2060.0,3300.0,1.6,13800.0,15180.0,1.1,560.0,500.0,0.89,0.0,0.0,0.0,2400.0,2160.0,0.9
1981-82,Rolpa,600.0,1140.0,1.9,3760.0,5640.0,1.5,2300.0,2070.0,0.9,610.0,610.0,1.0,0.0,0.0,0.0,490.0,390.0,0.8
1981-82,Rukum,860.0,1640.0,1.91,3840.0,5370.0,1.4,2000.0,1800.0,0.9,500.0,500.0,1.0,0.0,0.0,0.0,690.0,550.0,0.8
1981-82,Rupandehi,65370.0,99370.0,1.52,3670.0,6980.0,1.9,27750.0,30800.0,1.11,690.0,620.0,0.9,0.0,0.0,0.0,120.0,110.0,0.92
1981-82,Salyan,4080.0,8570.0,2.1,7100.0,10650.0,1.5,5900.0,6490.0,1.1,4500.0,4950.0,1.1,0.0,0.0,0.0,1140.0,1140.0,1.0
1981-82,Sankhuwasabha,8400.0,18480.0,2.2,7870.0,12350.0,1.57,400.0,460.0,1.15,2000.0,2000.0,1.0,0.0,0.0,0.0,240.0,220.0,0.92
1981-82,Saptari,74340.0,104080.0,1.4,700.0,980.0,1.4,4830.0,3380.0,0.7,870.0,830.0,0.95,0.0,0.0,0.0,80.0,60.0,0.75
1981-82,Sarlahi,38870.0,73850.0,1.9,6870.0,11000.0,1.6,12600.0,8820.0,0.7,1150.0,1040.0,0.9,0.0,0.0,0.0,320.0,230.0,0.72
1981-82,Sindhuli,7960.0,16540.0,2.08,9150.0,14640.0,1.6,4750.0,6170.0,1.3,2040.0,2450.0,1.2,0.0,0.0,0.0,220.0,190.0,0.86
1981-82,Sindhupalchok,3900.0,7100.0,1.82,9600.0,15360.0,1.6,2200.0,2420.0,1.1,2700.0,2700.0,1.0,0.0,0.0,0.0,300.0,240.0,0.8
1981-82,Siraha,67200.0,112220.0,1.67,1760.0,3010.0,1.71,5510.0,7710.0,1.4,2200.0,2190.0,1.0,0.0,0.0,0.0,100.0,30.0,0.3
1981-82,Solukhumbu,360.0,950.0,2.64,3500.0,4200.0,1.2,310.0,340.0,1.1,980.0,1080.0,1.1,0.0,0.0,0.0,550.0,500.0,0.91
1981-82,Sunsari,46680.0,107360.0,2.3,4950.0,7920.0,1.6,8030.0,15260.0,1.9,600.0,540.0,0.9,0.0,0.0,0.0,50.0,40.0,0.8
1981-82,Surkhet,7980.0,13570.0,1.7,9280.0,13920.0,1.5,14280.0,17280.0,1.21,930.0,770.0,0.83,0.0,0.0,0.0,1170.0,1050.0,0.9
1981-82,Syangja,9500.0,21850.0,2.3,6200.0,9300.0,1.5,2450.0,2820.0,1.15,6930.0,6580.0,0.95,0.0,0.0,0.0,40.0,30.0,0.75
1981-82,Tanahu,11320.0,28130.0,2.48,11570.0,17350.0,1.5,3170.0,4470.0,1.41,5500.0,6050.0,1.1,0.0,0.0,0.0,60.0,50.0,0.83
1981-82,Taplejung,1900.0,3570.0,1.88,5600.0,10640.0,1.9,1100.0,1210.0,1.1,1380.0,1660.0,1.2,0.0,0.0,0.0,130.0,120.0,0.92
1981-82,Tehrathum,10760.0,17750.0,1.65,11970.0,18970.0,1.58,950.0,1040.0,1.09,2840.0,2560.0,0.9,0.0,0.0,0.0,130.0,100.0,0.77
1981-82,Udayapur,11940.0,23040.0,1.93,8200.0,13120.0,1.6,4000.0,4800.0,1.2,900.0,1080.0,1.2,0.0,0.0,0.0,30.0,30.0,1.0
1982-83,Achham,1930.0,2700.0,1.4,2850.0,3420.0,1.2,3200.0,3360.0,1.05,850.0,940.0,1.11,0.0,0.0,0.0,500.0,400.0,0.8
1982-83,Arghakhanchi,1690.0,3090.0,1.83,8830.0,11300.0,1.28,1000.0,1420.0,1.42,800.0,800.0,1.0,0.0,0.0,0.0,300.0,270.0,0.9
1982-83,Baglung,4600.0,10350.0,2.25,9000.0,16200.0,1.8,1780.0,1920.0,1.08,1000.0,1100.0,1.1,0.0,0.0,0.0,200.0,180.0,0.9
1982-83,Baitadi,3300.0,6270.0,1.9,2900.0,2830.0,0.98,3300.0,2970.0,0.9,1000.0,1100.0,1.1,0.0,0.0,0.0,430.0,340.0,0.79
1982-83,Bajhang,2940.0,4910.0,1.67,900.0,1260.0,1.4,2350.0,2360.0,1.0,1020.0,920.0,0.9,0.0,0.0,0.0,710.0,630.0,0.89
1982-83,Bajura,1470.0,3130.0,2.13,780.0,870.0,1.12,2000.0,2000.0,1.0,700.0,630.0,0.9,0.0,0.0,0.0,800.0,720.0,0.9
1982-83,Banke,33000.0,30150.0,0.91,3900.0,3950.0,1.01,13000.0,16900.0,1.3,920.0,920.0,1.0,0.0,0.0,0.0,130.0,120.0,0.92
1982-83,Bara,49270.0,61950.0,1.26,3370.0,9590.0,2.85,24300.0,41300.0,1.7,70.0,60.0,0.86,0.0,0.0,0.0,110.0,110.0,1.0
1982-83,Bardiya,34170.0,53270.0,1.56,12020.0,14440.0,1.2,8790.0,10580.0,1.2,450.0,360.0,0.8,0.0,0.0,0.0,70.0,90.0,1.29
1982-83,Bhaktapur,5230.0,20340.0,3.89,2430.0,7780.0,3.2,4870.0,13290.0,2.73,130.0,160.0,1.23,0.0,0.0,0.0,20.0,20.0,1.0
1982-83,Bhojpur,5810.0,8950.0,1.54,11040.0,9940.0,0.9,1530.0,1680.0,1.1,1310.0,980.0,0.75,0.0,0.0,0.0,60.0,50.0,0.83
1982-83,Chitwan,27920.0,56160.0,2.01,29000.0,35000.0,1.21,12110.0,18160.0,1.5,750.0,700.0,0.93,0.0,0.0,0.0,900.0,900.0,1.0
1982-83,Dadeldhura,5380.0,8630.0,1.6,2540.0,3630.0,1.43,8900.0,7120.0,0.8,2870.0,2300.0,0.8,0.0,0.0,0.0,500.0,450.0,0.9
1982-83,Dailekh,3460.0,6400.0,1.85,5200.0,7900.0,1.52,1500.0,1500.0,1.0,2200.0,2200.0,1.0,0.0,0.0,0.0,700.0,560.0,0.8
1982-83,Dang,32950.0,57300.0,1.74,19940.0,33540.0,1.68,12970.0,16990.0,1.31,450.0,360.0,0.8,0.0,0.0,0.0,100.0,90.0,0.9
1982-83,Darchula,1840.0,2210.0,1.2,2570.0,3490.0,1.36,2590.0,2590.0,1.0,700.0,590.0,0.84,0.0,0.0,0.0,1000.0,800.0,0.8
1982-83,Dhading,12660.0,25320.0,2.0,7760.0,9640.0,1.24,4840.0,7260.0,1.5,1480.0,1480.0,1.0,0.0,0.0,0.0,260.0,210.0,0.81
1982-83,Dhankuta,8060.0,13860.0,1.72,21710.0,16670.0,0.77,2550.0,3850.0,1.51,7010.0,6310.0,0.9,0.0,0.0,0.0,30.0,20.0,0.67
1982-83,Dhanusa,44990.0,32810.0,0.73,3790.0,6830.0,1.8,24260.0,28870.0,1.19,1150.0,800.0,0.7,0.0,0.0,0.0,510.0,400.0,0.78
1982-83,Dolakha,2030.0,4470.0,2.2,4200.0,7140.0,1.7,920.0,1000.0,1.09,1100.0,1240.0,1.13,0.0,0.0,0.0,300.0,240.0,0.8
1982-83,Dolpa,140.0,390.0,2.79,1140.0,1540.0,1.35,250.0,300.0,1.2,620.0,580.0,0.94,0.0,0.0,0.0,500.0,450.0,0.9
1982-83,Doti,6920.0,8650.0,1.25,4200.0,6720.0,1.6,10510.0,12610.0,1.2,1850.0,1560.0,0.84,0.0,0.0,0.0,400.0,360.0,0.9
1982-83,Gorkha,4800.0,7550.0,1.57,6550.0,7880.0,1.2,3360.0,3690.0,1.1,2700.0,2440.0,0.9,0.0,0.0,0.0,230.0,200.0,0.87
1982-83,Gulmi,3150.0,4730.0,1.5,9900.0,8910.0,0.9,1820.0,2000.0,1.1,3000.0,2700.0,0.9,0.0,0.0,0.0,210.0,210.0,1.0
1982-83,Humla,150.0,210.0,1.4,600.0,590.0,0.98,240.0,240.0,1.0,1000.0,1000.0,1.0,0.0,0.0,0.0,150.0,120.0,0.8
1982-83,Ilam,9900.0,15840.0,1.6,5610.0,11050.0,1.97,1860.0,2090.0,1.12,1950.0,1480.0,0.76,0.0,0.0,0.0,10.0,10.0,1.0
1982-83,Jajarkot,2900.0,5680.0,1.96,4000.0,4800.0,1.2,2550.0,2550.0,1.0,2000.0,2000.0,1.0,0.0,0.0,0.0,800.0,640.0,0.8
1982-83,Jhapa,84350.0,126570.0,1.5,9530.0,13090.0,1.37,8220.0,12330.0,1.5,900.0,1100.0,1.22,0.0,0.0,0.0,50.0,60.0,1.2
1982-83,Jumla,1300.0,1860.0,1.43,800.0,880.0,1.1,990.0,990.0,1.0,220.0,220.0,1.0,0.0,0.0,0.0,1100.0,880.0,0.8
1982-83,Kailali,42800.0,58680.0,1.37,11500.0,13760.0,1.2,13910.0,19060.0,1.37,1300.0,1300.0,1.0,0.0,0.0,0.0,30.0,30.0,1.0
1982-83,Kalikot,210.0,220.0,1.05,520.0,540.0,1.04,1000.0,1000.0,1.0,1140.0,1140.0,1.0,0.0,0.0,0.0,690.0,590.0,0.86
1982-83,Kanchanpur,27480.0,44240.0,1.61,8610.0,12720.0,1.48,9240.0,9890.0,1.07,600.0,600.0,1.0,0.0,0.0,0.0,30.0,40.0,1.33
1982-83,Kapilbastu,76870.0,99990.0,1.3,360.0,600.0,1.67,23120.0,34680.0,1.5,540.0,490.0,0.91,0.0,0.0,0.0,180.0,100.0,0.56
1982-83,Kaski,19000.0,38000.0,2.0,10480.0,18870.0,1.8,3700.0,5180.0,1.4,9000.0,9000.0,1.0,0.0,0.0,0.0,100.0,100.0,1.0
1982-83,Kathmandu,11550.0,42390.0,3.67,10210.0,23480.0,2.3,9970.0,19640.0,1.97,1000.0,1140.0,1.14,0.0,0.0,0.0,10.0,10.0,1.0
1982-83,Kavre,11620.0,22080.0,1.9,22300.0,30330.0,1.36,8200.0,11480.0,1.4,1100.0,1320.0,1.2,0.0,0.0,0.0,50.0,40.0,0.8
1982-83,Khotang,1220.0,1240.0,1.02,5400.0,5180.0,0.96,410.0,530.0,1.29,1100.0,1200.0,1.09,0.0,0.0,0.0,130.0,120.0,0.92
1982-83,Lalitpur,3950.0,15370.0,3.89,7620.0,13720.0,1.8,3920.0,5100.0,1.3,1200.0,1200.0,1.0,0.0,0.0,0.0,40.0,40.0,1.0
1982-83,Lamjung,5590.0,8880.0,1.59,8020.0,10840.0,1.35,4470.0,5360.0,1.2,3000.0,2700.0,0.9,0.0,0.0,0.0,200.0,200.0,1.0
1982-83,Mahottari,38290.0,21520.0,0.56,2730.0,5950.0,2.18,15320.0,13020.0,0.85,4780.0,2870.0,0.6,0.0,0.0,0.0,680.0,340.0,0.5
1982-83,Makwanpur,11970.0,25690.0,2.15,18150.0,25870.0,1.43,5590.0,9890.0,1.77,2800.0,1680.0,0.6,0.0,0.0,0.0,160.0,140.0,0.88
1982-83,Manang,0.0,0.0,0.0,100.0,120.0,1.2,530.0,740.0,1.4,560.0,550.0,0.98,0.0,0.0,0.0,590.0,530.0,0.9
1982-83,Morang,74570.0,119180.0,1.6,12100.0,20550.0,1.7,13310.0,20090.0,1.51,700.0,840.0,1.2,0.0,0.0,0.0,80.0,70.0,0.88
1982-83,Mugu,270.0,520.0,1.93,600.0,840.0,1.4,400.0,400.0,1.0,600.0,560.0,0.93,0.0,0.0,0.0,670.0,600.0,0.9
1982-83,Mustang,10.0,20.0,2.0,780.0,1250.0,1.6,400.0,480.0,1.2,540.0,540.0,1.0,0.0,0.0,0.0,900.0,800.0,0.89
1982-83,Myagdi,1880.0,3700.0,1.97,5000.0,6800.0,1.36,1400.0,1400.0,1.0,780.0,710.0,0.91,0.0,0.0,0.0,240.0,240.0,1.0
1982-83,Nawalparasi,34610.0,59260.0,1.71,5520.0,10540.0,1.91,14570.0,23310.0,1.6,500.0,450.0,0.9,0.0,0.0,0.0,50.0,50.0,1.0
1982-83,Nuwakot,18970.0,44230.0,2.33,8200.0,9200.0,1.12,6000.0,7200.0,1.2,2420.0,2420.0,1.0,0.0,0.0,0.0,70.0,40.0,0.57
1982-83,Okhaldhunga,2450.0,3250.0,1.33,8100.0,9110.0,1.12,980.0,1080.0,1.1,2250.0,2480.0,1.1,0.0,0.0,0.0,90.0,80.0,0.89
1982-83,Palpa,8640.0,12950.0,1.5,17130.0,13700.0,0.8,5000.0,3760.0,0.75,2700.0,1690.0,0.63,0.0,0.0,0.0,250.0,200.0,0.8
1982-83,Panchthar,2050.0,3810.0,1.86,7510.0,9640.0,1.28,1140.0,1280.0,1.12,3400.0,3060.0,0.9,0.0,0.0,0.0,300.0,150.0,0.5
1982-83,Parbat,1850.0,3560.0,1.92,4000.0,6000.0,1.5,1700.0,1790.0,1.05,3000.0,2700.0,0.9,0.0,0.0,0.0,310.0,260.0,0.84
1982-83,Parsa,51770.0,90520.0,1.75,3220.0,8850.0,2.75,17660.0,35320.0,2.0,250.0,240.0,0.96,0.0,0.0,0.0,300.0,300.0,1.0
1982-83,Pyuthan,3180.0,7000.0,2.2,9080.0,13620.0,1.5,4000.0,4800.0,1.2,1420.0,1400.0,0.99,0.0,0.0,0.0,200.0,160.0,0.8
1982-83,Ramechhap,4070.0,6230.0,1.53,7930.0,9520.0,1.2,1850.0,2030.0,1.1,1980.0,1350.0,0.68,0.0,0.0,0.0,100.0,90.0,0.9
1982-83,Rasuwa,150.0,300.0,2.0,700.0,710.0,1.01,500.0,500.0,1.0,400.0,360.0,0.9,0.0,0.0,0.0,400.0,400.0,1.0
1982-83,Rautahat,58660.0,55440.0,0.95,4560.0,7900.0,1.73,24710.0,17300.0,0.7,560.0,500.0,0.89,0.0,0.0,0.0,740.0,740.0,1.0
1982-83,Rolpa,550.0,1050.0,1.91,3760.0,5360.0,1.43,2300.0,2070.0,0.9,610.0,610.0,1.0,0.0,0.0,0.0,490.0,390.0,0.8
1982-83,Rukum,450.0,860.0,1.91,3460.0,3630.0,1.05,2000.0,1800.0,0.9,500.0,500.0,1.0,0.0,0.0,0.0,700.0,560.0,0.8
1982-83,Rupandehi,64350.0,92790.0,1.44,1380.0,2640.0,1.91,27770.0,42770.0,1.54,390.0,350.0,0.9,0.0,0.0,0.0,110.0,100.0,0.91
1982-83,Salyan,5110.0,10730.0,2.1,7100.0,9580.0,1.35,7900.0,8700.0,1.1,4570.0,5030.0,1.1,0.0,0.0,0.0,1000.0,1000.0,1.0
1982-83,Sankhuwasabha,8130.0,14310.0,1.76,7870.0,12230.0,1.55,270.0,280.0,1.04,2000.0,2000.0,1.0,0.0,0.0,0.0,240.0,240.0,1.0
1982-83,Saptari,69310.0,76900.0,1.11,450.0,550.0,1.22,10240.0,15560.0,1.52,700.0,670.0,0.96,0.0,0.0,0.0,60.0,50.0,0.83
1982-83,Sarlahi,44000.0,29580.0,0.67,10550.0,16620.0,1.58,13220.0,23800.0,1.8,3710.0,2600.0,0.7,0.0,0.0,0.0,230.0,230.0,1.0
1982-83,Sindhuli,5530.0,10960.0,1.98,5900.0,9440.0,1.6,3650.0,4380.0,1.2,2040.0,2450.0,1.2,0.0,0.0,0.0,220.0,200.0,0.91
1982-83,Sindhupalchok,4250.0,7720.0,1.82,8600.0,12110.0,1.41,2200.0,3300.0,1.5,2450.0,2450.0,1.0,0.0,0.0,0.0,320.0,320.0,1.0
1982-83,Siraha,58590.0,54300.0,0.93,1570.0,2860.0,1.82,12700.0,20320.0,1.6,2000.0,2090.0,1.04,0.0,0.0,0.0,20.0,30.0,1.5
1982-83,Solukhumbu,420.0,1050.0,2.5,3500.0,2730.0,0.78,250.0,230.0,0.92,980.0,1080.0,1.1,0.0,0.0,0.0,550.0,490.0,0.89
1982-83,Sunsari,42670.0,76820.0,1.8,4350.0,7300.0,1.68,16140.0,24210.0,1.5,600.0,540.0,0.9,0.0,0.0,0.0,40.0,40.0,1.0
1982-83,Surkhet,9220.0,10880.0,1.18,10140.0,14940.0,1.47,12990.0,15590.0,1.2,1000.0,830.0,0.83,0.0,0.0,0.0,1390.0,1250.0,0.9
1982-83,Syangja,12060.0,21270.0,1.76,6400.0,11540.0,1.8,2450.0,2940.0,1.2,7030.0,6670.0,0.95,0.0,0.0,0.0,50.0,40.0,0.8
1982-83,Tanahu,9300.0,17120.0,1.84,12300.0,19700.0,1.6,3050.0,4390.0,1.44,5400.0,6480.0,1.2,0.0,0.0,0.0,50.0,40.0,0.8
1982-83,Taplejung,1600.0,3010.0,1.88,5600.0,10430.0,1.86,520.0,570.0,1.1,2020.0,2270.0,1.12,0.0,0.0,0.0,60.0,50.0,0.83
1982-83,Tehrathum,9010.0,14860.0,1.65,11950.0,13280.0,1.11,950.0,760.0,0.8,3040.0,2740.0,0.9,0.0,0.0,0.0,120.0,120.0,1.0
1982-83,Udayapur,10300.0,16390.0,1.59,8400.0,12210.0,1.45,5660.0,6730.0,1.19,250.0,190.0,0.76,0.0,0.0,0.0,20.0,20.0,1.0
1983-84,Achham,1930.0,2890.0,1.5,2850.0,3420.0,1.2,3200.0,3520.0,1.1,850.0,760.0,0.89,0.0,0.0,0.0,500.0,400.0,0.8
1983-84,Arghakhanchi,1700.0,3500.0,2.06,8830.0,13280.0,1.5,1000.0,1000.0,1.0,800.0,720.0,0.9,0.0,0.0,0.0,300.0,270.0,0.9
1983-84,Baglung,4600.0,10380.0,2.26,9000.0,9610.0,1.07,1780.0,1920.0,1.08,1000.0,900.0,0.9,0.0,0.0,0.0,150.0,130.0,0.87
1983-84,Baitadi,3500.0,5940.0,1.7,2900.0,3580.0,1.23,3500.0,3500.0,1.0,1000.0,900.0,0.9,0.0,0.0,0.0,500.0,500.0,1.0
1983-84,Bajhang,2940.0,4940.0,1.68,900.0,1520.0,1.69,3300.0,3300.0,1.0,1020.0,920.0,0.9,0.0,0.0,0.0,700.0,630.0,0.9
1983-84,Bajura,1470.0,2650.0,1.8,780.0,1130.0,1.45,2000.0,2000.0,1.0,700.0,630.0,0.9,0.0,0.0,0.0,710.0,570.0,0.8
1983-84,Banke,34000.0,66900.0,1.97,3920.0,5330.0,1.36,14630.0,20480.0,1.4,920.0,830.0,0.9,0.0,0.0,0.0,90.0,80.0,0.89
1983-84,Bara,52200.0,162250.0,3.11,6150.0,18400.0,2.99,24910.0,42350.0,1.7,100.0,100.0,1.0,0.0,0.0,0.0,120.0,120.0,1.0
1983-84,Bardiya,27390.0,60260.0,2.2,7880.0,12660.0,1.61,10010.0,12010.0,1.2,450.0,400.0,0.89,0.0,0.0,0.0,40.0,40.0,1.0
1983-84,Bhaktapur,4830.0,21730.0,4.5,2430.0,4860.0,2.0,4910.0,13750.0,2.8,130.0,130.0,1.0,0.0,0.0,0.0,20.0,20.0,1.0
